timezero,location,target,value
20111204,HHS Region 8,Season peak week,20120311
20111204,HHS Region 8,Season onset,20120311
20111211,HHS Region 8,1 wk ahead,1.02736
20111211,HHS Region 8,2 wk ahead,1.10691
20111211,HHS Region 8,3 wk ahead,1.05437
20111211,HHS Region 8,4 wk ahead,1.09694
20111211,HHS Region 8,Season peak percentage,2.20177
20111211,HHS Region 8,Season peak week,20120311
20111211,HHS Region 8,Season onset,20120311
20111218,HHS Region 8,1 wk ahead,1.10691
20111218,HHS Region 8,2 wk ahead,1.05437
20111218,HHS Region 8,3 wk ahead,1.09694
20111218,HHS Region 8,4 wk ahead,1.13381
20111218,HHS Region 8,Season peak percentage,2.20177
20111218,HHS Region 8,Season peak week,20120311
20111218,HHS Region 8,Season onset,20120311
20111225,HHS Region 8,1 wk ahead,1.05437
20111225,HHS Region 8,2 wk ahead,1.09694
20111225,HHS Region 8,3 wk ahead,1.13381
20111225,HHS Region 8,4 wk ahead,1.28828
20111225,HHS Region 8,Season peak percentage,2.20177
20111225,HHS Region 8,Season peak week,20120311
20111225,HHS Region 8,Season onset,20120311
20120101,HHS Region 8,1 wk ahead,1.09694
20120101,HHS Region 8,2 wk ahead,1.13381
20120101,HHS Region 8,3 wk ahead,1.28828
20120101,HHS Region 8,4 wk ahead,1.49922
20120101,HHS Region 8,Season peak percentage,2.20177
20120101,HHS Region 8,Season peak week,20120311
20120101,HHS Region 8,Season onset,20120311
20120108,HHS Region 8,1 wk ahead,1.13381
20120108,HHS Region 8,2 wk ahead,1.28828
20120108,HHS Region 8,3 wk ahead,1.49922
20120108,HHS Region 8,4 wk ahead,1.5567
20120108,HHS Region 8,Season peak percentage,2.20177
20120108,HHS Region 8,Season peak week,20120311
20120108,HHS Region 8,Season onset,20120311
20120115,HHS Region 8,1 wk ahead,1.28828
20120115,HHS Region 8,2 wk ahead,1.49922
20120115,HHS Region 8,3 wk ahead,1.5567
20120115,HHS Region 8,4 wk ahead,1.63854
20120115,HHS Region 8,Season peak percentage,2.20177
20120115,HHS Region 8,Season peak week,20120311
20120115,HHS Region 8,Season onset,20120311
20120122,HHS Region 8,1 wk ahead,1.49922
20120122,HHS Region 8,2 wk ahead,1.5567
20120122,HHS Region 8,3 wk ahead,1.63854
20120122,HHS Region 8,4 wk ahead,1.85078
20120122,HHS Region 8,Season peak percentage,2.20177
20120122,HHS Region 8,Season peak week,20120311
20120122,HHS Region 8,Season onset,20120311
20120129,HHS Region 8,1 wk ahead,1.5567
20120129,HHS Region 8,2 wk ahead,1.63854
20120129,HHS Region 8,3 wk ahead,1.85078
20120129,HHS Region 8,4 wk ahead,1.69812
20120129,HHS Region 8,Season peak percentage,2.20177
20120129,HHS Region 8,Season peak week,20120311
20120129,HHS Region 8,Season onset,20120311
20120205,HHS Region 8,1 wk ahead,1.63854
20120205,HHS Region 8,2 wk ahead,1.85078
20120205,HHS Region 8,3 wk ahead,1.69812
20120205,HHS Region 8,4 wk ahead,1.79065
20120205,HHS Region 8,Season peak percentage,2.20177
20120205,HHS Region 8,Season peak week,20120311
20120205,HHS Region 8,Season onset,20120311
20120212,HHS Region 8,1 wk ahead,1.85078
20120212,HHS Region 8,2 wk ahead,1.69812
20120212,HHS Region 8,3 wk ahead,1.79065
20120212,HHS Region 8,4 wk ahead,2.20177
20120212,HHS Region 8,Season peak percentage,2.20177
20120212,HHS Region 8,Season peak week,20120311
20120212,HHS Region 8,Season onset,20120311
20120219,HHS Region 8,1 wk ahead,1.69812
20120219,HHS Region 8,2 wk ahead,1.79065
20120219,HHS Region 8,3 wk ahead,2.20177
20120219,HHS Region 8,4 wk ahead,1.59029
20120219,HHS Region 8,Season peak percentage,2.20177
20120219,HHS Region 8,Season peak week,20120311
20120219,HHS Region 8,Season onset,20120311
20120226,HHS Region 8,1 wk ahead,1.79065
20120226,HHS Region 8,2 wk ahead,2.20177
20120226,HHS Region 8,3 wk ahead,1.59029
20120226,HHS Region 8,4 wk ahead,1.46089
20120226,HHS Region 8,Season peak percentage,2.20177
20120226,HHS Region 8,Season peak week,20120311
20120226,HHS Region 8,Season onset,20120311
20120304,HHS Region 8,1 wk ahead,2.20177
20120304,HHS Region 8,2 wk ahead,1.59029
20120304,HHS Region 8,3 wk ahead,1.46089
20120304,HHS Region 8,4 wk ahead,1.20787
20120304,HHS Region 8,Season peak percentage,2.20177
20120304,HHS Region 8,Season peak week,20120311
20120304,HHS Region 8,Season onset,20120311
20120311,HHS Region 8,1 wk ahead,1.59029
20120311,HHS Region 8,2 wk ahead,1.46089
20120311,HHS Region 8,3 wk ahead,1.20787
20120311,HHS Region 8,4 wk ahead,1.11695
20120311,HHS Region 8,Season peak percentage,2.20177
20120311,HHS Region 8,Season peak week,20120311
20120311,HHS Region 8,Season onset,20120311
20120318,HHS Region 8,1 wk ahead,1.46089
20120318,HHS Region 8,2 wk ahead,1.20787
20120318,HHS Region 8,3 wk ahead,1.11695
20120318,HHS Region 8,4 wk ahead,0.945417
20120318,HHS Region 8,Season peak percentage,2.20177
20120318,HHS Region 8,Season peak week,20120311
20120318,HHS Region 8,Season onset,20120311
20120325,HHS Region 8,1 wk ahead,1.20787
20120325,HHS Region 8,2 wk ahead,1.11695
20120325,HHS Region 8,3 wk ahead,0.945417
20120325,HHS Region 8,4 wk ahead,0.937586
20120325,HHS Region 8,Season peak percentage,2.20177
20120325,HHS Region 8,Season peak week,20120311
20120325,HHS Region 8,Season onset,20120311
20120401,HHS Region 8,1 wk ahead,1.11695
20120401,HHS Region 8,2 wk ahead,0.945417
20120401,HHS Region 8,3 wk ahead,0.937586
20120401,HHS Region 8,4 wk ahead,0.908343
20120401,HHS Region 8,Season peak percentage,2.20177
20120401,HHS Region 8,Season peak week,20120311
20120401,HHS Region 8,Season onset,20120311
20120408,HHS Region 8,1 wk ahead,0.945417
20120408,HHS Region 8,2 wk ahead,0.937586
20120408,HHS Region 8,3 wk ahead,0.908343
20120408,HHS Region 8,4 wk ahead,0.771157
20120408,HHS Region 8,Season peak percentage,2.20177
20120408,HHS Region 8,Season peak week,20120311
20120408,HHS Region 8,Season onset,20120311
20120415,HHS Region 8,1 wk ahead,0.937586
20120415,HHS Region 8,2 wk ahead,0.908343
20120415,HHS Region 8,3 wk ahead,0.771157
20120415,HHS Region 8,4 wk ahead,0.80287
20120415,HHS Region 8,Season peak percentage,2.20177
20120415,HHS Region 8,Season peak week,20120311
20120415,HHS Region 8,Season onset,20120311
20120422,HHS Region 8,1 wk ahead,0.908343
20120422,HHS Region 8,2 wk ahead,0.771157
20120422,HHS Region 8,3 wk ahead,0.80287
20120422,HHS Region 8,4 wk ahead,0.601032
20120422,HHS Region 8,Season peak percentage,2.20177
20120422,HHS Region 8,Season peak week,20120311
20120422,HHS Region 8,Season onset,20120311
20120429,HHS Region 8,1 wk ahead,0.771157
20120429,HHS Region 8,2 wk ahead,0.80287
20120429,HHS Region 8,3 wk ahead,0.601032
20120429,HHS Region 8,4 wk ahead,0.812736
20120429,HHS Region 8,Season peak percentage,2.20177
20120429,HHS Region 8,Season peak week,20120311
20120429,HHS Region 8,Season onset,20120311
20120506,HHS Region 8,1 wk ahead,0.80287
20120506,HHS Region 8,2 wk ahead,0.601032
20120506,HHS Region 8,3 wk ahead,0.812736
20120506,HHS Region 8,4 wk ahead,0.665369
20120506,HHS Region 8,Season peak percentage,2.20177
20120506,HHS Region 8,Season peak week,20120311
20120506,HHS Region 8,Season onset,20120311
20120513,HHS Region 8,1 wk ahead,0.601032
20120513,HHS Region 8,2 wk ahead,0.812736
20120513,HHS Region 8,3 wk ahead,0.665369
20120513,HHS Region 8,4 wk ahead,0.592723
20120513,HHS Region 8,Season peak percentage,2.20177
20120513,HHS Region 8,Season peak week,20120311
20120513,HHS Region 8,Season onset,20120311
20120520,HHS Region 8,1 wk ahead,0.812736
20120520,HHS Region 8,2 wk ahead,0.665369
20120520,HHS Region 8,3 wk ahead,0.592723
20120520,HHS Region 8,4 wk ahead,0.564215
20120520,HHS Region 8,Season peak percentage,2.20177
20120520,HHS Region 8,Season peak week,20120311
20120520,HHS Region 8,Season onset,20120311
20120527,HHS Region 8,1 wk ahead,0.665369
20120527,HHS Region 8,2 wk ahead,0.592723
20120527,HHS Region 8,3 wk ahead,0.564215
20120527,HHS Region 8,4 wk ahead,0.490352
20120527,HHS Region 8,Season peak percentage,2.20177
20120527,HHS Region 8,Season peak week,20120311
20120527,HHS Region 8,Season onset,20120311
20120603,HHS Region 8,1 wk ahead,0.592723
20120603,HHS Region 8,2 wk ahead,0.564215
20120603,HHS Region 8,3 wk ahead,0.490352
20120603,HHS Region 8,4 wk ahead,0.450704
20120603,HHS Region 8,Season peak percentage,2.20177
20120603,HHS Region 8,Season peak week,20120311
20120603,HHS Region 8,Season onset,20120311
20120610,HHS Region 8,1 wk ahead,0.564215
20120610,HHS Region 8,2 wk ahead,0.490352
20120610,HHS Region 8,3 wk ahead,0.450704
20120610,HHS Region 8,4 wk ahead,0.449177
20120610,HHS Region 8,Season peak percentage,2.20177
20120610,HHS Region 8,Season peak week,20120311
20120610,HHS Region 8,Season onset,20120311
20120617,HHS Region 8,1 wk ahead,0.490352
20120617,HHS Region 8,2 wk ahead,0.450704
20120617,HHS Region 8,3 wk ahead,0.449177
20120617,HHS Region 8,4 wk ahead,0.46789
20120617,HHS Region 8,Season peak percentage,2.20177
20120617,HHS Region 8,Season peak week,20120311
20120617,HHS Region 8,Season onset,20120311
20120624,HHS Region 8,1 wk ahead,0.450704
20120624,HHS Region 8,2 wk ahead,0.449177
20120624,HHS Region 8,3 wk ahead,0.46789
20120624,HHS Region 8,4 wk ahead,0.51303
20120624,HHS Region 8,Season peak percentage,2.20177
20120624,HHS Region 8,Season peak week,20120311
20120624,HHS Region 8,Season onset,20120311
20120701,HHS Region 8,1 wk ahead,0.449177
20120701,HHS Region 8,2 wk ahead,0.46789
20120701,HHS Region 8,3 wk ahead,0.51303
20120701,HHS Region 8,4 wk ahead,0.504355
20120701,HHS Region 8,Season peak percentage,2.20177
20120701,HHS Region 8,Season peak week,20120311
20120701,HHS Region 8,Season onset,20120311
20120708,HHS Region 8,1 wk ahead,0.46789
20120708,HHS Region 8,2 wk ahead,0.51303
20120708,HHS Region 8,3 wk ahead,0.504355
20120708,HHS Region 8,4 wk ahead,0.444484
20120708,HHS Region 8,Season peak percentage,2.20177
20120708,HHS Region 8,Season peak week,20120311
20120708,HHS Region 8,Season onset,20120311
20120715,HHS Region 8,1 wk ahead,0.51303
20120715,HHS Region 8,2 wk ahead,0.504355
20120715,HHS Region 8,3 wk ahead,0.444484
20120715,HHS Region 8,4 wk ahead,0.53001
20120715,HHS Region 8,Season peak percentage,2.20177
20120715,HHS Region 8,Season peak week,20120311
20120715,HHS Region 8,Season onset,20120311
20110724,HHS Region 9,1 wk ahead,0.523629
20110724,HHS Region 9,2 wk ahead,1.13543
20110724,HHS Region 9,3 wk ahead,1.01117
20110724,HHS Region 9,4 wk ahead,1.18488
20110724,HHS Region 9,Season peak percentage,3.68816
20110724,HHS Region 9,Season peak week,20111225
20110724,HHS Region 9,Season onset,NA
20110731,HHS Region 9,1 wk ahead,1.13543
20110731,HHS Region 9,2 wk ahead,1.01117
20110731,HHS Region 9,3 wk ahead,1.18488
20110731,HHS Region 9,4 wk ahead,1.28169
20110731,HHS Region 9,Season peak percentage,3.68816
20110731,HHS Region 9,Season peak week,20111225
20110731,HHS Region 9,Season onset,NA
20110807,HHS Region 9,1 wk ahead,1.01117
20110807,HHS Region 9,2 wk ahead,1.18488
20110807,HHS Region 9,3 wk ahead,1.28169
20110807,HHS Region 9,4 wk ahead,1.36204
20110807,HHS Region 9,Season peak percentage,3.68816
20110807,HHS Region 9,Season peak week,20111225
20110807,HHS Region 9,Season onset,NA
20110814,HHS Region 9,1 wk ahead,1.18488
20110814,HHS Region 9,2 wk ahead,1.28169
20110814,HHS Region 9,3 wk ahead,1.36204
20110814,HHS Region 9,4 wk ahead,1.4992
20110814,HHS Region 9,Season peak percentage,3.68816
20110814,HHS Region 9,Season peak week,20111225
20110814,HHS Region 9,Season onset,NA
20110821,HHS Region 9,1 wk ahead,1.28169
20110821,HHS Region 9,2 wk ahead,1.36204
20110821,HHS Region 9,3 wk ahead,1.4992
20110821,HHS Region 9,4 wk ahead,1.48556
20110821,HHS Region 9,Season peak percentage,3.68816
20110821,HHS Region 9,Season peak week,20111225
20110821,HHS Region 9,Season onset,NA
20110828,HHS Region 9,1 wk ahead,1.36204
20110828,HHS Region 9,2 wk ahead,1.4992
20110828,HHS Region 9,3 wk ahead,1.48556
20110828,HHS Region 9,4 wk ahead,1.57733
20110828,HHS Region 9,Season peak percentage,3.68816
20110828,HHS Region 9,Season peak week,20111225
20110828,HHS Region 9,Season onset,NA
20110904,HHS Region 9,1 wk ahead,1.4992
20110904,HHS Region 9,2 wk ahead,1.48556
20110904,HHS Region 9,3 wk ahead,1.57733
20110904,HHS Region 9,4 wk ahead,1.54554
20110904,HHS Region 9,Season peak percentage,3.68816
20110904,HHS Region 9,Season peak week,20111225
20110904,HHS Region 9,Season onset,NA
20110911,HHS Region 9,1 wk ahead,1.48556
20110911,HHS Region 9,2 wk ahead,1.57733
20110911,HHS Region 9,3 wk ahead,1.54554
20110911,HHS Region 9,4 wk ahead,1.73834
20110911,HHS Region 9,Season peak percentage,3.68816
20110911,HHS Region 9,Season peak week,20111225
20110911,HHS Region 9,Season onset,NA
20110918,HHS Region 9,1 wk ahead,1.57733
20110918,HHS Region 9,2 wk ahead,1.54554
20110918,HHS Region 9,3 wk ahead,1.73834
20110918,HHS Region 9,4 wk ahead,2.00711
20110918,HHS Region 9,Season peak percentage,3.68816
20110918,HHS Region 9,Season peak week,20111225
20110918,HHS Region 9,Season onset,NA
20110925,HHS Region 9,1 wk ahead,1.54554
20110925,HHS Region 9,2 wk ahead,1.73834
20110925,HHS Region 9,3 wk ahead,2.00711
20110925,HHS Region 9,4 wk ahead,1.95815
20110925,HHS Region 9,Season peak percentage,3.68816
20110925,HHS Region 9,Season peak week,20111225
20110925,HHS Region 9,Season onset,NA
20111002,HHS Region 9,1 wk ahead,1.73834
20111002,HHS Region 9,2 wk ahead,2.00711
20111002,HHS Region 9,3 wk ahead,1.95815
20111002,HHS Region 9,4 wk ahead,2.15899
20111002,HHS Region 9,Season peak percentage,3.68816
20111002,HHS Region 9,Season peak week,20111225
20111002,HHS Region 9,Season onset,NA
20111009,HHS Region 9,1 wk ahead,2.00711
20111009,HHS Region 9,2 wk ahead,1.95815
20111009,HHS Region 9,3 wk ahead,2.15899
20111009,HHS Region 9,4 wk ahead,1.89203
20111009,HHS Region 9,Season peak percentage,3.68816
20111009,HHS Region 9,Season peak week,20111225
20111009,HHS Region 9,Season onset,NA
20111016,HHS Region 9,1 wk ahead,1.95815
20111016,HHS Region 9,2 wk ahead,2.15899
20111016,HHS Region 9,3 wk ahead,1.89203
20111016,HHS Region 9,4 wk ahead,2.27028
20111016,HHS Region 9,Season peak percentage,3.68816
20111016,HHS Region 9,Season peak week,20111225
20111016,HHS Region 9,Season onset,NA
20111023,HHS Region 9,1 wk ahead,2.15899
20111023,HHS Region 9,2 wk ahead,1.89203
20111023,HHS Region 9,3 wk ahead,2.27028
20111023,HHS Region 9,4 wk ahead,2.20507
20111023,HHS Region 9,Season peak percentage,3.68816
20111023,HHS Region 9,Season peak week,20111225
20111023,HHS Region 9,Season onset,NA
20111030,HHS Region 9,1 wk ahead,1.89203
20111030,HHS Region 9,2 wk ahead,2.27028
20111030,HHS Region 9,3 wk ahead,2.20507
20111030,HHS Region 9,4 wk ahead,1.53376
20111030,HHS Region 9,Season peak percentage,3.68816
20111030,HHS Region 9,Season peak week,20111225
20111030,HHS Region 9,Season onset,NA
20111106,HHS Region 9,1 wk ahead,2.27028
20111106,HHS Region 9,2 wk ahead,2.20507
20111106,HHS Region 9,3 wk ahead,1.53376
20111106,HHS Region 9,4 wk ahead,2.33479
20111106,HHS Region 9,Season peak percentage,3.68816
20111106,HHS Region 9,Season peak week,20111225
20111106,HHS Region 9,Season onset,NA
20111113,HHS Region 9,1 wk ahead,2.20507
20111113,HHS Region 9,2 wk ahead,1.53376
20111113,HHS Region 9,3 wk ahead,2.33479
20111113,HHS Region 9,4 wk ahead,2.56613
20111113,HHS Region 9,Season peak percentage,3.68816
20111113,HHS Region 9,Season peak week,20111225
20111113,HHS Region 9,Season onset,NA
20111120,HHS Region 9,1 wk ahead,1.53376
20111120,HHS Region 9,2 wk ahead,2.33479
20111120,HHS Region 9,3 wk ahead,2.56613
20111120,HHS Region 9,4 wk ahead,3.05014
20111120,HHS Region 9,Season peak percentage,3.68816
20111120,HHS Region 9,Season peak week,20111225
20111120,HHS Region 9,Season onset,NA
20111127,HHS Region 9,1 wk ahead,2.33479
20111127,HHS Region 9,2 wk ahead,2.56613
20111127,HHS Region 9,3 wk ahead,3.05014
20111127,HHS Region 9,4 wk ahead,3.68816
20111127,HHS Region 9,Season peak percentage,3.68816
20111127,HHS Region 9,Season peak week,20111225
20111127,HHS Region 9,Season onset,NA
20111204,HHS Region 9,1 wk ahead,2.56613
20111204,HHS Region 9,2 wk ahead,3.05014
20111204,HHS Region 9,3 wk ahead,3.68816
20111204,HHS Region 9,4 wk ahead,2.99636
20111204,HHS Region 9,Season peak percentage,3.68816
20111204,HHS Region 9,Season peak week,20111225
20111204,HHS Region 9,Season onset,NA
20111211,HHS Region 9,1 wk ahead,3.05014
20111211,HHS Region 9,2 wk ahead,3.68816
20111211,HHS Region 9,3 wk ahead,2.99636
20111211,HHS Region 9,4 wk ahead,2.50573
20111211,HHS Region 9,Season peak percentage,3.68816
20111211,HHS Region 9,Season peak week,20111225
20111211,HHS Region 9,Season onset,NA
20111218,HHS Region 9,1 wk ahead,3.68816
20111218,HHS Region 9,2 wk ahead,2.99636
20111218,HHS Region 9,3 wk ahead,2.50573
20111218,HHS Region 9,4 wk ahead,2.36802
20111218,HHS Region 9,Season peak percentage,3.68816
20111218,HHS Region 9,Season peak week,20111225
20111218,HHS Region 9,Season onset,NA
20111225,HHS Region 9,1 wk ahead,2.99636
20111225,HHS Region 9,2 wk ahead,2.50573
20111225,HHS Region 9,3 wk ahead,2.36802
20111225,HHS Region 9,4 wk ahead,3.01277
20111225,HHS Region 9,Season peak percentage,3.68816
20111225,HHS Region 9,Season peak week,20111225
20111225,HHS Region 9,Season onset,NA
20120101,HHS Region 9,1 wk ahead,2.50573
20120101,HHS Region 9,2 wk ahead,2.36802
20120101,HHS Region 9,3 wk ahead,3.01277
20120101,HHS Region 9,4 wk ahead,3.34077
20120101,HHS Region 9,Season peak percentage,3.68816
20120101,HHS Region 9,Season peak week,20111225
20120101,HHS Region 9,Season onset,NA
20120108,HHS Region 9,1 wk ahead,2.36802
20120108,HHS Region 9,2 wk ahead,3.01277
20120108,HHS Region 9,3 wk ahead,3.34077
20120108,HHS Region 9,4 wk ahead,2.93438
20120108,HHS Region 9,Season peak percentage,3.68816
20120108,HHS Region 9,Season peak week,20111225
20120108,HHS Region 9,Season onset,NA
20120115,HHS Region 9,1 wk ahead,3.01277
20120115,HHS Region 9,2 wk ahead,3.34077
20120115,HHS Region 9,3 wk ahead,2.93438
20120115,HHS Region 9,4 wk ahead,3.17132
20120115,HHS Region 9,Season peak percentage,3.68816
20120115,HHS Region 9,Season peak week,20111225
20120115,HHS Region 9,Season onset,NA
20120122,HHS Region 9,1 wk ahead,3.34077
20120122,HHS Region 9,2 wk ahead,2.93438
20120122,HHS Region 9,3 wk ahead,3.17132
20120122,HHS Region 9,4 wk ahead,3.65957
20120122,HHS Region 9,Season peak percentage,3.68816
20120122,HHS Region 9,Season peak week,20111225
20120122,HHS Region 9,Season onset,NA
20120129,HHS Region 9,1 wk ahead,2.93438
20120129,HHS Region 9,2 wk ahead,3.17132
20120129,HHS Region 9,3 wk ahead,3.65957
20120129,HHS Region 9,4 wk ahead,3.14123
20120129,HHS Region 9,Season peak percentage,3.68816
20120129,HHS Region 9,Season peak week,20111225
20120129,HHS Region 9,Season onset,NA
20120205,HHS Region 9,1 wk ahead,3.17132
20120205,HHS Region 9,2 wk ahead,3.65957
20120205,HHS Region 9,3 wk ahead,3.14123
20120205,HHS Region 9,4 wk ahead,2.49756
20120205,HHS Region 9,Season peak percentage,3.68816
20120205,HHS Region 9,Season peak week,20111225
20120205,HHS Region 9,Season onset,NA
20120212,HHS Region 9,1 wk ahead,3.65957
20120212,HHS Region 9,2 wk ahead,3.14123
20120212,HHS Region 9,3 wk ahead,2.49756
20120212,HHS Region 9,4 wk ahead,2.81932
20120212,HHS Region 9,Season peak percentage,3.68816
20120212,HHS Region 9,Season peak week,20111225
20120212,HHS Region 9,Season onset,NA
20120219,HHS Region 9,1 wk ahead,3.14123
20120219,HHS Region 9,2 wk ahead,2.49756
20120219,HHS Region 9,3 wk ahead,2.81932
20120219,HHS Region 9,4 wk ahead,2.62173
