timezero,unit,target,value
2016-08-14,HHS Region 4,Season peak percentage,5.5107
2016-08-14,HHS Region 4,Season peak week,2017-02-12
2016-08-14,HHS Region 4,Season onset,2016-11-13
2016-08-21,HHS Region 4,1 wk ahead,1.01695
2016-08-21,HHS Region 4,2 wk ahead,0.900288
2016-08-21,HHS Region 4,3 wk ahead,1.07002
2016-08-21,HHS Region 4,4 wk ahead,1.1253
2016-08-21,HHS Region 4,Season peak percentage,5.5107
2016-08-21,HHS Region 4,Season peak week,2017-02-12
2016-08-21,HHS Region 4,Season onset,2016-11-13
2016-08-28,HHS Region 4,1 wk ahead,0.900288
2016-08-28,HHS Region 4,2 wk ahead,1.07002
2016-08-28,HHS Region 4,3 wk ahead,1.1253
2016-08-28,HHS Region 4,4 wk ahead,1.31649
2016-08-28,HHS Region 4,Season peak percentage,5.5107
2016-08-28,HHS Region 4,Season peak week,2017-02-12
2016-08-28,HHS Region 4,Season onset,2016-11-13
2016-09-04,HHS Region 4,1 wk ahead,1.07002
2016-09-04,HHS Region 4,2 wk ahead,1.1253
2016-09-04,HHS Region 4,3 wk ahead,1.31649
2016-09-04,HHS Region 4,4 wk ahead,1.17386
2016-09-04,HHS Region 4,Season peak percentage,5.5107
2016-09-04,HHS Region 4,Season peak week,2017-02-12
2016-09-04,HHS Region 4,Season onset,2016-11-13
2016-09-11,HHS Region 4,1 wk ahead,1.1253
2016-09-11,HHS Region 4,2 wk ahead,1.31649
2016-09-11,HHS Region 4,3 wk ahead,1.17386
2016-09-11,HHS Region 4,4 wk ahead,1.23174
2016-09-11,HHS Region 4,Season peak percentage,5.5107
2016-09-11,HHS Region 4,Season peak week,2017-02-12
2016-09-11,HHS Region 4,Season onset,2016-11-13
2016-09-18,HHS Region 4,1 wk ahead,1.31649
2016-09-18,HHS Region 4,2 wk ahead,1.17386
2016-09-18,HHS Region 4,3 wk ahead,1.23174
2016-09-18,HHS Region 4,4 wk ahead,1.2768
2016-09-18,HHS Region 4,Season peak percentage,5.5107
2016-09-18,HHS Region 4,Season peak week,2017-02-12
2016-09-18,HHS Region 4,Season onset,2016-11-13
2016-09-25,HHS Region 4,1 wk ahead,1.17386
2016-09-25,HHS Region 4,2 wk ahead,1.23174
2016-09-25,HHS Region 4,3 wk ahead,1.2768
2016-09-25,HHS Region 4,4 wk ahead,1.38032
2016-09-25,HHS Region 4,Season peak percentage,5.5107
2016-09-25,HHS Region 4,Season peak week,2017-02-12
2016-09-25,HHS Region 4,Season onset,2016-11-13
2016-10-02,HHS Region 4,1 wk ahead,1.23174
2016-10-02,HHS Region 4,2 wk ahead,1.2768
2016-10-02,HHS Region 4,3 wk ahead,1.38032
2016-10-02,HHS Region 4,4 wk ahead,1.64361
2016-10-02,HHS Region 4,Season peak percentage,5.5107
2016-10-02,HHS Region 4,Season peak week,2017-02-12
2016-10-02,HHS Region 4,Season onset,2016-11-13
2016-10-09,HHS Region 4,1 wk ahead,1.2768
2016-10-09,HHS Region 4,2 wk ahead,1.38032
2016-10-09,HHS Region 4,3 wk ahead,1.64361
2016-10-09,HHS Region 4,4 wk ahead,1.67847
2016-10-09,HHS Region 4,Season peak percentage,5.5107
2016-10-09,HHS Region 4,Season peak week,2017-02-12
2016-10-09,HHS Region 4,Season onset,2016-11-13
2016-10-16,HHS Region 4,1 wk ahead,1.38032
2016-10-16,HHS Region 4,2 wk ahead,1.64361
2016-10-16,HHS Region 4,3 wk ahead,1.67847
2016-10-16,HHS Region 4,4 wk ahead,1.9058
2016-10-16,HHS Region 4,Season peak percentage,5.5107
2016-10-16,HHS Region 4,Season peak week,2017-02-12
2016-10-16,HHS Region 4,Season onset,2016-11-13
2016-10-23,HHS Region 4,1 wk ahead,1.64361
2016-10-23,HHS Region 4,2 wk ahead,1.67847
2016-10-23,HHS Region 4,3 wk ahead,1.9058
2016-10-23,HHS Region 4,4 wk ahead,2.19048
2016-10-23,HHS Region 4,Season peak percentage,5.5107
2016-10-23,HHS Region 4,Season peak week,2017-02-12
2016-10-23,HHS Region 4,Season onset,2016-11-13
2016-10-30,HHS Region 4,1 wk ahead,1.67847
2016-10-30,HHS Region 4,2 wk ahead,1.9058
2016-10-30,HHS Region 4,3 wk ahead,2.19048
2016-10-30,HHS Region 4,4 wk ahead,1.92682
2016-10-30,HHS Region 4,Season peak percentage,5.5107
2016-10-30,HHS Region 4,Season peak week,2017-02-12
2016-10-30,HHS Region 4,Season onset,2016-11-13
2016-11-06,HHS Region 4,1 wk ahead,1.9058
2016-11-06,HHS Region 4,2 wk ahead,2.19048
2016-11-06,HHS Region 4,3 wk ahead,1.92682
2016-11-06,HHS Region 4,4 wk ahead,1.82204
2016-11-06,HHS Region 4,Season peak percentage,5.5107
2016-11-06,HHS Region 4,Season peak week,2017-02-12
2016-11-06,HHS Region 4,Season onset,2016-11-13
2016-11-13,HHS Region 4,1 wk ahead,2.19048
2016-11-13,HHS Region 4,2 wk ahead,1.92682
2016-11-13,HHS Region 4,3 wk ahead,1.82204
2016-11-13,HHS Region 4,4 wk ahead,2.27691
2016-11-13,HHS Region 4,Season peak percentage,5.5107
2016-11-13,HHS Region 4,Season peak week,2017-02-12
2016-11-13,HHS Region 4,Season onset,2016-11-13
2016-11-20,HHS Region 4,1 wk ahead,1.92682
2016-11-20,HHS Region 4,2 wk ahead,1.82204
2016-11-20,HHS Region 4,3 wk ahead,2.27691
2016-11-20,HHS Region 4,4 wk ahead,2.93491
2016-11-20,HHS Region 4,Season peak percentage,5.5107
2016-11-20,HHS Region 4,Season peak week,2017-02-12
2016-11-20,HHS Region 4,Season onset,2016-11-13
2016-11-27,HHS Region 4,1 wk ahead,1.82204
2016-11-27,HHS Region 4,2 wk ahead,2.27691
2016-11-27,HHS Region 4,3 wk ahead,2.93491
2016-11-27,HHS Region 4,4 wk ahead,3.37282
2016-11-27,HHS Region 4,Season peak percentage,5.5107
2016-11-27,HHS Region 4,Season peak week,2017-02-12
2016-11-27,HHS Region 4,Season onset,2016-11-13
2016-12-04,HHS Region 4,1 wk ahead,2.27691
2016-12-04,HHS Region 4,2 wk ahead,2.93491
2016-12-04,HHS Region 4,3 wk ahead,3.37282
2016-12-04,HHS Region 4,4 wk ahead,2.91179
2016-12-04,HHS Region 4,Season peak percentage,5.5107
2016-12-04,HHS Region 4,Season peak week,2017-02-12
2016-12-04,HHS Region 4,Season onset,2016-11-13
2016-12-11,HHS Region 4,1 wk ahead,2.93491
2016-12-11,HHS Region 4,2 wk ahead,3.37282
2016-12-11,HHS Region 4,3 wk ahead,2.91179
2016-12-11,HHS Region 4,4 wk ahead,2.89395
2016-12-11,HHS Region 4,Season peak percentage,5.5107
2016-12-11,HHS Region 4,Season peak week,2017-02-12
2016-12-11,HHS Region 4,Season onset,2016-11-13
2016-12-18,HHS Region 4,1 wk ahead,3.37282
2016-12-18,HHS Region 4,2 wk ahead,2.91179
2016-12-18,HHS Region 4,3 wk ahead,2.89395
2016-12-18,HHS Region 4,4 wk ahead,3.68564
2016-12-18,HHS Region 4,Season peak percentage,5.5107
2016-12-18,HHS Region 4,Season peak week,2017-02-12
2016-12-18,HHS Region 4,Season onset,2016-11-13
2016-12-25,HHS Region 4,1 wk ahead,2.91179
2016-12-25,HHS Region 4,2 wk ahead,2.89395
2016-12-25,HHS Region 4,3 wk ahead,3.68564
2016-12-25,HHS Region 4,4 wk ahead,3.69188
2016-12-25,HHS Region 4,Season peak percentage,5.5107
2016-12-25,HHS Region 4,Season peak week,2017-02-12
2016-12-25,HHS Region 4,Season onset,2016-11-13
2017-01-01,HHS Region 4,1 wk ahead,2.89395
2017-01-01,HHS Region 4,2 wk ahead,3.68564
2017-01-01,HHS Region 4,3 wk ahead,3.69188
2017-01-01,HHS Region 4,4 wk ahead,4.53169
2017-01-01,HHS Region 4,Season peak percentage,5.5107
2017-01-01,HHS Region 4,Season peak week,2017-02-12
2017-01-01,HHS Region 4,Season onset,2016-11-13
2017-01-08,HHS Region 4,1 wk ahead,3.68564
2017-01-08,HHS Region 4,2 wk ahead,3.69188
2017-01-08,HHS Region 4,3 wk ahead,4.53169
2017-01-08,HHS Region 4,4 wk ahead,5.11778
2017-01-08,HHS Region 4,Season peak percentage,5.5107
2017-01-08,HHS Region 4,Season peak week,2017-02-12
2017-01-08,HHS Region 4,Season onset,2016-11-13
2017-01-15,HHS Region 4,1 wk ahead,3.69188
2017-01-15,HHS Region 4,2 wk ahead,4.53169
2017-01-15,HHS Region 4,3 wk ahead,5.11778
2017-01-15,HHS Region 4,4 wk ahead,5.5107
2017-01-15,HHS Region 4,Season peak percentage,5.5107
2017-01-15,HHS Region 4,Season peak week,2017-02-12
2017-01-15,HHS Region 4,Season onset,2016-11-13
2017-01-22,HHS Region 4,1 wk ahead,4.53169
2017-01-22,HHS Region 4,2 wk ahead,5.11778
2017-01-22,HHS Region 4,3 wk ahead,5.5107
2017-01-22,HHS Region 4,4 wk ahead,5.48046
2017-01-22,HHS Region 4,Season peak percentage,5.5107
2017-01-22,HHS Region 4,Season peak week,2017-02-12
2017-01-22,HHS Region 4,Season onset,2016-11-13
2017-01-29,HHS Region 4,1 wk ahead,5.11778
2017-01-29,HHS Region 4,2 wk ahead,5.5107
2017-01-29,HHS Region 4,3 wk ahead,5.48046
2017-01-29,HHS Region 4,4 wk ahead,4.52709
2017-01-29,HHS Region 4,Season peak percentage,5.5107
2017-01-29,HHS Region 4,Season peak week,2017-02-12
2017-01-29,HHS Region 4,Season onset,2016-11-13
2017-02-05,HHS Region 4,1 wk ahead,5.5107
2017-02-05,HHS Region 4,2 wk ahead,5.48046
2017-02-05,HHS Region 4,3 wk ahead,4.52709
2017-02-05,HHS Region 4,4 wk ahead,4.53598
2017-02-05,HHS Region 4,Season peak percentage,5.5107
2017-02-05,HHS Region 4,Season peak week,2017-02-12
2017-02-05,HHS Region 4,Season onset,2016-11-13
2017-02-12,HHS Region 4,1 wk ahead,5.48046
2017-02-12,HHS Region 4,2 wk ahead,4.52709
2017-02-12,HHS Region 4,3 wk ahead,4.53598
2017-02-12,HHS Region 4,4 wk ahead,3.878
2017-02-12,HHS Region 4,Season peak percentage,5.5107
2017-02-12,HHS Region 4,Season peak week,2017-02-12
2017-02-12,HHS Region 4,Season onset,2016-11-13
2017-02-19,HHS Region 4,1 wk ahead,4.52709
2017-02-19,HHS Region 4,2 wk ahead,4.53598
2017-02-19,HHS Region 4,3 wk ahead,3.878
2017-02-19,HHS Region 4,4 wk ahead,4.67964
2017-02-19,HHS Region 4,Season peak percentage,5.5107
2017-02-19,HHS Region 4,Season peak week,2017-02-12
2017-02-19,HHS Region 4,Season onset,2016-11-13
2017-02-26,HHS Region 4,1 wk ahead,4.53598
2017-02-26,HHS Region 4,2 wk ahead,3.878
2017-02-26,HHS Region 4,3 wk ahead,4.67964
2017-02-26,HHS Region 4,4 wk ahead,3.6751
2017-02-26,HHS Region 4,Season peak percentage,5.5107
2017-02-26,HHS Region 4,Season peak week,2017-02-12
2017-02-26,HHS Region 4,Season onset,2016-11-13
2017-03-05,HHS Region 4,1 wk ahead,3.878
2017-03-05,HHS Region 4,2 wk ahead,4.67964
2017-03-05,HHS Region 4,3 wk ahead,3.6751
2017-03-05,HHS Region 4,4 wk ahead,2.74066
2017-03-05,HHS Region 4,Season peak percentage,5.5107
2017-03-05,HHS Region 4,Season peak week,2017-02-12
2017-03-05,HHS Region 4,Season onset,2016-11-13
2017-03-12,HHS Region 4,1 wk ahead,4.67964
2017-03-12,HHS Region 4,2 wk ahead,3.6751
2017-03-12,HHS Region 4,3 wk ahead,2.74066
2017-03-12,HHS Region 4,4 wk ahead,2.17782
2017-03-12,HHS Region 4,Season peak percentage,5.5107
2017-03-12,HHS Region 4,Season peak week,2017-02-12
2017-03-12,HHS Region 4,Season onset,2016-11-13
2017-03-19,HHS Region 4,1 wk ahead,3.6751
2017-03-19,HHS Region 4,2 wk ahead,2.74066
2017-03-19,HHS Region 4,3 wk ahead,2.17782
2017-03-19,HHS Region 4,4 wk ahead,1.79914
2017-03-19,HHS Region 4,Season peak percentage,5.5107
2017-03-19,HHS Region 4,Season peak week,2017-02-12
2017-03-19,HHS Region 4,Season onset,2016-11-13
2017-03-26,HHS Region 4,1 wk ahead,2.74066
2017-03-26,HHS Region 4,2 wk ahead,2.17782
2017-03-26,HHS Region 4,3 wk ahead,1.79914
2017-03-26,HHS Region 4,4 wk ahead,1.49321
2017-03-26,HHS Region 4,Season peak percentage,5.5107
2017-03-26,HHS Region 4,Season peak week,2017-02-12
2017-03-26,HHS Region 4,Season onset,2016-11-13
2017-04-02,HHS Region 4,1 wk ahead,2.17782
2017-04-02,HHS Region 4,2 wk ahead,1.79914
2017-04-02,HHS Region 4,3 wk ahead,1.49321
2017-04-02,HHS Region 4,4 wk ahead,1.24508
2017-04-02,HHS Region 4,Season peak percentage,5.5107
2017-04-02,HHS Region 4,Season peak week,2017-02-12
2017-04-02,HHS Region 4,Season onset,2016-11-13
2017-04-09,HHS Region 4,1 wk ahead,1.79914
2017-04-09,HHS Region 4,2 wk ahead,1.49321
2017-04-09,HHS Region 4,3 wk ahead,1.24508
2017-04-09,HHS Region 4,4 wk ahead,1.39615
2017-04-09,HHS Region 4,Season peak percentage,5.5107
2017-04-09,HHS Region 4,Season peak week,2017-02-12
2017-04-09,HHS Region 4,Season onset,2016-11-13
2017-04-16,HHS Region 4,1 wk ahead,1.49321
2017-04-16,HHS Region 4,2 wk ahead,1.24508
2017-04-16,HHS Region 4,3 wk ahead,1.39615
2017-04-16,HHS Region 4,4 wk ahead,1.27115
2017-04-16,HHS Region 4,Season peak percentage,5.5107
2017-04-16,HHS Region 4,Season peak week,2017-02-12
2017-04-16,HHS Region 4,Season onset,2016-11-13
2017-04-23,HHS Region 4,1 wk ahead,1.24508
2017-04-23,HHS Region 4,2 wk ahead,1.39615
2017-04-23,HHS Region 4,3 wk ahead,1.27115
2017-04-23,HHS Region 4,4 wk ahead,1.19756
2017-04-23,HHS Region 4,Season peak percentage,5.5107
2017-04-23,HHS Region 4,Season peak week,2017-02-12
2017-04-23,HHS Region 4,Season onset,2016-11-13
2017-04-30,HHS Region 4,1 wk ahead,1.39615
2017-04-30,HHS Region 4,2 wk ahead,1.27115
2017-04-30,HHS Region 4,3 wk ahead,1.19756
2017-04-30,HHS Region 4,4 wk ahead,0.968787
2017-04-30,HHS Region 4,Season peak percentage,5.5107
2017-04-30,HHS Region 4,Season peak week,2017-02-12
2017-04-30,HHS Region 4,Season onset,2016-11-13
2017-05-07,HHS Region 4,1 wk ahead,1.27115
2017-05-07,HHS Region 4,2 wk ahead,1.19756
2017-05-07,HHS Region 4,3 wk ahead,0.968787
2017-05-07,HHS Region 4,4 wk ahead,0.878384
2017-05-07,HHS Region 4,Season peak percentage,5.5107
2017-05-07,HHS Region 4,Season peak week,2017-02-12
2017-05-07,HHS Region 4,Season onset,2016-11-13
2017-05-14,HHS Region 4,1 wk ahead,1.19756
2017-05-14,HHS Region 4,2 wk ahead,0.968787
2017-05-14,HHS Region 4,3 wk ahead,0.878384
2017-05-14,HHS Region 4,4 wk ahead,0.721797
2017-05-14,HHS Region 4,Season peak percentage,5.5107
2017-05-14,HHS Region 4,Season peak week,2017-02-12
2017-05-14,HHS Region 4,Season onset,2016-11-13
2017-05-21,HHS Region 4,1 wk ahead,0.968787
2017-05-21,HHS Region 4,2 wk ahead,0.878384
2017-05-21,HHS Region 4,3 wk ahead,0.721797
2017-05-21,HHS Region 4,4 wk ahead,0.644565
2017-05-21,HHS Region 4,Season peak percentage,5.5107
2017-05-21,HHS Region 4,Season peak week,2017-02-12
2017-05-21,HHS Region 4,Season onset,2016-11-13
2017-05-28,HHS Region 4,1 wk ahead,0.878384
2017-05-28,HHS Region 4,2 wk ahead,0.721797
2017-05-28,HHS Region 4,3 wk ahead,0.644565
2017-05-28,HHS Region 4,4 wk ahead,0.603647
2017-05-28,HHS Region 4,Season peak percentage,5.5107
2017-05-28,HHS Region 4,Season peak week,2017-02-12
2017-05-28,HHS Region 4,Season onset,2016-11-13
2017-06-04,HHS Region 4,1 wk ahead,0.721797
2017-06-04,HHS Region 4,2 wk ahead,0.644565
2017-06-04,HHS Region 4,3 wk ahead,0.603647
2017-06-04,HHS Region 4,4 wk ahead,0.637539
2017-06-04,HHS Region 4,Season peak percentage,5.5107
2017-06-04,HHS Region 4,Season peak week,2017-02-12
2017-06-04,HHS Region 4,Season onset,2016-11-13
2017-06-11,HHS Region 4,1 wk ahead,0.644565
2017-06-11,HHS Region 4,2 wk ahead,0.603647
2017-06-11,HHS Region 4,3 wk ahead,0.637539
2017-06-11,HHS Region 4,4 wk ahead,0.593663
2017-06-11,HHS Region 4,Season peak percentage,5.5107
2017-06-11,HHS Region 4,Season peak week,2017-02-12
2017-06-11,HHS Region 4,Season onset,2016-11-13
2017-06-18,HHS Region 4,1 wk ahead,0.603647
2017-06-18,HHS Region 4,2 wk ahead,0.637539
2017-06-18,HHS Region 4,3 wk ahead,0.593663
2017-06-18,HHS Region 4,4 wk ahead,0.489899
2017-06-18,HHS Region 4,Season peak percentage,5.5107
2017-06-18,HHS Region 4,Season peak week,2017-02-12
2017-06-18,HHS Region 4,Season onset,2016-11-13
2017-06-25,HHS Region 4,1 wk ahead,0.637539
2017-06-25,HHS Region 4,2 wk ahead,0.593663
2017-06-25,HHS Region 4,3 wk ahead,0.489899
2017-06-25,HHS Region 4,4 wk ahead,0.535532
2017-06-25,HHS Region 4,Season peak percentage,5.5107
2017-06-25,HHS Region 4,Season peak week,2017-02-12
2017-06-25,HHS Region 4,Season onset,2016-11-13
2017-07-02,HHS Region 4,1 wk ahead,0.593663
2017-07-02,HHS Region 4,2 wk ahead,0.489899
2017-07-02,HHS Region 4,3 wk ahead,0.535532
2017-07-02,HHS Region 4,4 wk ahead,0.476357
2017-07-02,HHS Region 4,Season peak percentage,5.5107
2017-07-02,HHS Region 4,Season peak week,2017-02-12
2017-07-02,HHS Region 4,Season onset,2016-11-13
2017-07-09,HHS Region 4,1 wk ahead,0.489899
2017-07-09,HHS Region 4,2 wk ahead,0.535532
2017-07-09,HHS Region 4,3 wk ahead,0.476357
2017-07-09,HHS Region 4,4 wk ahead,0.483647
2017-07-09,HHS Region 4,Season peak percentage,5.5107
2017-07-09,HHS Region 4,Season peak week,2017-02-12
2017-07-09,HHS Region 4,Season onset,2016-11-13
2017-07-16,HHS Region 4,1 wk ahead,0.535532
2017-07-16,HHS Region 4,2 wk ahead,0.476357
2017-07-16,HHS Region 4,3 wk ahead,0.483647
2017-07-16,HHS Region 4,4 wk ahead,0.674289
2017-07-16,HHS Region 4,Season peak percentage,5.5107
2017-07-16,HHS Region 4,Season peak week,2017-02-12
2017-07-16,HHS Region 4,Season onset,2016-11-13
2016-07-24,HHS Region 5,1 wk ahead,0.559739
2016-07-24,HHS Region 5,2 wk ahead,0.499993
2016-07-24,HHS Region 5,3 wk ahead,0.534359
2016-07-24,HHS Region 5,4 wk ahead,0.69594
2016-07-24,HHS Region 5,Season peak percentage,4.31787
2016-07-24,HHS Region 5,Season peak week,2017-02-12
2016-07-24,HHS Region 5,Season onset,2016-12-25
2016-07-31,HHS Region 5,1 wk ahead,0.499993
2016-07-31,HHS Region 5,2 wk ahead,0.534359
2016-07-31,HHS Region 5,3 wk ahead,0.69594
2016-07-31,HHS Region 5,4 wk ahead,0.638424
2016-07-31,HHS Region 5,Season peak percentage,4.31787
2016-07-31,HHS Region 5,Season peak week,2017-02-12
2016-07-31,HHS Region 5,Season onset,2016-12-25
2016-08-07,HHS Region 5,1 wk ahead,0.534359
2016-08-07,HHS Region 5,2 wk ahead,0.69594
2016-08-07,HHS Region 5,3 wk ahead,0.638424
2016-08-07,HHS Region 5,4 wk ahead,0.695816
2016-08-07,HHS Region 5,Season peak percentage,4.31787
2016-08-07,HHS Region 5,Season peak week,2017-02-12
2016-08-07,HHS Region 5,Season onset,2016-12-25
2016-08-14,HHS Region 5,1 wk ahead,0.69594
2016-08-14,HHS Region 5,2 wk ahead,0.638424
2016-08-14,HHS Region 5,3 wk ahead,0.695816
2016-08-14,HHS Region 5,4 wk ahead,0.794893
2016-08-14,HHS Region 5,Season peak percentage,4.31787
2016-08-14,HHS Region 5,Season peak week,2017-02-12
2016-08-14,HHS Region 5,Season onset,2016-12-25
2016-08-21,HHS Region 5,1 wk ahead,0.638424
2016-08-21,HHS Region 5,2 wk ahead,0.695816
2016-08-21,HHS Region 5,3 wk ahead,0.794893
2016-08-21,HHS Region 5,4 wk ahead,0.854437
2016-08-21,HHS Region 5,Season peak percentage,4.31787
2016-08-21,HHS Region 5,Season peak week,2017-02-12
2016-08-21,HHS Region 5,Season onset,2016-12-25
2016-08-28,HHS Region 5,1 wk ahead,0.695816
2016-08-28,HHS Region 5,2 wk ahead,0.794893
2016-08-28,HHS Region 5,3 wk ahead,0.854437
2016-08-28,HHS Region 5,4 wk ahead,0.983237
2016-08-28,HHS Region 5,Season peak percentage,4.31787
2016-08-28,HHS Region 5,Season peak week,2017-02-12
2016-08-28,HHS Region 5,Season onset,2016-12-25
2016-09-04,HHS Region 5,1 wk ahead,0.794893
2016-09-04,HHS Region 5,2 wk ahead,0.854437
2016-09-04,HHS Region 5,3 wk ahead,0.983237
2016-09-04,HHS Region 5,4 wk ahead,1.00259
2016-09-04,HHS Region 5,Season peak percentage,4.31787
2016-09-04,HHS Region 5,Season peak week,2017-02-12
2016-09-04,HHS Region 5,Season onset,2016-12-25
2016-09-11,HHS Region 5,1 wk ahead,0.854437
2016-09-11,HHS Region 5,2 wk ahead,0.983237
2016-09-11,HHS Region 5,3 wk ahead,1.00259
2016-09-11,HHS Region 5,4 wk ahead,0.977935
2016-09-11,HHS Region 5,Season peak percentage,4.31787
2016-09-11,HHS Region 5,Season peak week,2017-02-12
2016-09-11,HHS Region 5,Season onset,2016-12-25
2016-09-18,HHS Region 5,1 wk ahead,0.983237
2016-09-18,HHS Region 5,2 wk ahead,1.00259
2016-09-18,HHS Region 5,3 wk ahead,0.977935
2016-09-18,HHS Region 5,4 wk ahead,1.0411
2016-09-18,HHS Region 5,Season peak percentage,4.31787
2016-09-18,HHS Region 5,Season peak week,2017-02-12
2016-09-18,HHS Region 5,Season onset,2016-12-25
2016-09-25,HHS Region 5,1 wk ahead,1.00259
2016-09-25,HHS Region 5,2 wk ahead,0.977935
2016-09-25,HHS Region 5,3 wk ahead,1.0411
2016-09-25,HHS Region 5,4 wk ahead,1.10603
2016-09-25,HHS Region 5,Season peak percentage,4.31787
2016-09-25,HHS Region 5,Season peak week,2017-02-12
2016-09-25,HHS Region 5,Season onset,2016-12-25
2016-10-02,HHS Region 5,1 wk ahead,0.977935
2016-10-02,HHS Region 5,2 wk ahead,1.0411
2016-10-02,HHS Region 5,3 wk ahead,1.10603
2016-10-02,HHS Region 5,4 wk ahead,1.26644
2016-10-02,HHS Region 5,Season peak percentage,4.31787
2016-10-02,HHS Region 5,Season peak week,2017-02-12
2016-10-02,HHS Region 5,Season onset,2016-12-25
2016-10-09,HHS Region 5,1 wk ahead,1.0411
2016-10-09,HHS Region 5,2 wk ahead,1.10603
2016-10-09,HHS Region 5,3 wk ahead,1.26644
2016-10-09,HHS Region 5,4 wk ahead,1.2373
2016-10-09,HHS Region 5,Season peak percentage,4.31787
2016-10-09,HHS Region 5,Season peak week,2017-02-12
2016-10-09,HHS Region 5,Season onset,2016-12-25
2016-10-16,HHS Region 5,1 wk ahead,1.10603
2016-10-16,HHS Region 5,2 wk ahead,1.26644
2016-10-16,HHS Region 5,3 wk ahead,1.2373
2016-10-16,HHS Region 5,4 wk ahead,1.21417
2016-10-16,HHS Region 5,Season peak percentage,4.31787
2016-10-16,HHS Region 5,Season peak week,2017-02-12
2016-10-16,HHS Region 5,Season onset,2016-12-25
2016-10-23,HHS Region 5,1 wk ahead,1.26644
2016-10-23,HHS Region 5,2 wk ahead,1.2373
2016-10-23,HHS Region 5,3 wk ahead,1.21417
2016-10-23,HHS Region 5,4 wk ahead,1.26992
2016-10-23,HHS Region 5,Season peak percentage,4.31787
2016-10-23,HHS Region 5,Season peak week,2017-02-12
2016-10-23,HHS Region 5,Season onset,2016-12-25
2016-10-30,HHS Region 5,1 wk ahead,1.2373
2016-10-30,HHS Region 5,2 wk ahead,1.21417
2016-10-30,HHS Region 5,3 wk ahead,1.26992
2016-10-30,HHS Region 5,4 wk ahead,1.24656
2016-10-30,HHS Region 5,Season peak percentage,4.31787
2016-10-30,HHS Region 5,Season peak week,2017-02-12
2016-10-30,HHS Region 5,Season onset,2016-12-25
2016-11-06,HHS Region 5,1 wk ahead,1.21417
2016-11-06,HHS Region 5,2 wk ahead,1.26992
2016-11-06,HHS Region 5,3 wk ahead,1.24656
2016-11-06,HHS Region 5,4 wk ahead,1.48693
2016-11-06,HHS Region 5,Season peak percentage,4.31787
2016-11-06,HHS Region 5,Season peak week,2017-02-12
2016-11-06,HHS Region 5,Season onset,2016-12-25
2016-11-13,HHS Region 5,1 wk ahead,1.26992
2016-11-13,HHS Region 5,2 wk ahead,1.24656
2016-11-13,HHS Region 5,3 wk ahead,1.48693
2016-11-13,HHS Region 5,4 wk ahead,1.55394
2016-11-13,HHS Region 5,Season peak percentage,4.31787
2016-11-13,HHS Region 5,Season peak week,2017-02-12
2016-11-13,HHS Region 5,Season onset,2016-12-25
2016-11-20,HHS Region 5,1 wk ahead,1.24656
2016-11-20,HHS Region 5,2 wk ahead,1.48693
2016-11-20,HHS Region 5,3 wk ahead,1.55394
